date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:32:03	502227/502227	---M--	200	added ('OK')	image/jpeg	etag:%227a9d3-6714bcd6-7708b1c3e2124999;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A0149-4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A0149-4K-scaled.jpg	(from https://alis-lighting.vn/du-an/ms-penthouse-hanoi/)
09:32:03	384299/384299	---M--	200	added ('OK')	image/jpeg	etag:%225dd2b-6714bcdf-48591cc2f49decec;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A0604-4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A0604-4K-scaled.jpg	(from https://alis-lighting.vn/du-an/ms-penthouse-hanoi/)
09:32:03	664756/664756	---M--	200	added ('OK')	image/jpeg	etag:%22a24b4-6714bcfe-dff64872d8e1b2a1;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A1030-4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A1030-4K-scaled.jpg	(from https://alis-lighting.vn/du-an/ms-penthouse-hanoi/)
09:32:04	512374/512374	---M--	200	added ('OK')	image/jpeg	etag:%227d176-6714bd4a-dfbdc2d5bd3cffc7;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A1246-4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A1246-4K-scaled.jpg	(from https://alis-lighting.vn/du-an/ms-penthouse-hanoi/)
09:32:05	22794/22794	---MCZ	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:05%20GMT	https://alis-lighting.vn/portfolio-tag/penthouse/feed/	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/portfolio-tag/penthouse/feed/index.html	(from https://alis-lighting.vn/portfolio-tag/penthouse/)
09:32:07	6157/6157	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:06%20GMT	https://alis-lighting.vn/wp-json/wp/v2/portfolio-tag/90	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/wp/v2/portfolio-tag/90.json	(from https://alis-lighting.vn/portfolio-tag/penthouse/)
09:32:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:32:10%20GMT	https://alis-lighting.vn/?p=4994	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/index49f9.html	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:10	2665/2665	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:10%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fcan-ho-landcaster%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed64bc.json	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:13	2916/2916	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:13%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fcan-ho-landcaster%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedd8bc	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:13	488213/488213	---M--	200	added ('OK')	image/jpeg	etag:%2277315-6757c3c0-42e2c181a335a034;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A8948-HDR4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A8948-HDR4K-scaled.jpg	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:13	517092/517092	---M--	200	added ('OK')	image/jpeg	etag:%227e3e4-6757c358-104d99d85a2ef9da;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A8430-HDR4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A8430-HDR4K-scaled.jpg	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:16	602356/602356	---M--	200	added ('OK')	image/jpeg	etag:%22930f4-6757c639-a8300be77b016d56;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A8652-HDR4K-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A8652-HDR4K-scaled.jpg	(from https://alis-lighting.vn/du-an/can-ho-landcaster/)
09:32:20	183277/183277	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2002:32:20%20GMT	https://alis-lighting.vn/cua-hang/page/2/?filter_product-brand=occhio	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/cua-hang/page/2/indexb5ff.html	(from https://alis-lighting.vn/cua-hang/?filter_product-brand=occhio)
09:32:20	169222/169222	---MCZ	200	added ('OK')	text/html	date:Mon,%2030%20Dec%202024%2002:32:20%20GMT	https://alis-lighting.vn/cua-hang/page/5/?filter_product-brand=occhio	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/cua-hang/page/5/indexb5ff.html	(from https://alis-lighting.vn/cua-hang/?filter_product-brand=occhio)
09:32:21	60300/60300	---MCZ	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:22%20GMT	https://alis-lighting.vn/wp-json/wp/v2/pages/504	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/wp/v2/pages/504.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:32:25%20GMT	https://alis-lighting.vn/?p=504	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/indexbc6e.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:25	2837/2837	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:25%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-co-ban%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedd721.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:27	3116/3116	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:27%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-co-ban%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedfb51	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:27	504754/504754	---M--	200	added ('OK')	image/jpeg	etag:%227b3b2-670253c0-3046d9c7c44cbed2;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/04/435114405_1023310285848683_7112365087725614196_n.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/04/435114405_1023310285848683_7112365087725614196_n.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:28	446618/446618	---M--	200	added ('OK')	image/jpeg	etag:%226d09a-67126678-665d3da9f2753577;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/1D5A8982-4K-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/1D5A8982-4K-1-scaled.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:28	325891/325891	---M--	200	added ('OK')	image/jpeg	etag:%224f903-670253d5-6f23ee542a5e5ba4;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/06/NSD_5040-2-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/06/NSD_5040-2-scaled.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:29	174536/174536	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Dec%202024%2016:11:56%20GMT	https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/page/2/	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/page/2/index.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-co-ban/)
09:32:32	64444/64444	---MCZ	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:32%20GMT	https://alis-lighting.vn/wp-json/wp/v2/pages/12283	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/wp/v2/pages/12283.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:35	2854/2854	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:35%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-tong-the%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed00cb.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:32:35%20GMT	https://alis-lighting.vn/?p=12283	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/index8c40.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:38	3140/3140	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:38%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-tong-the%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedcc76	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:38	294744/294744	---M--	200	added ('OK')	image/jpeg	etag:%2247f58-6702544b-2bab009c350154eb;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/20230715_175311-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/20230715_175311-scaled.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:39	240337/240337	---M--	200	added ('OK')	image/jpeg	etag:%223aad1-6702544b-7fd140ad6da41e1a;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/98207814_1343213339207226_5973323563317329920_n.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/98207814_1343213339207226_5973323563317329920_n.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:39	961532/961532	---M--	200	added ('OK')	image/jpeg	etag:%22eabfc-6702544c-c15c07dc84a2cc29;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/z4892066176599_345e6f80b0d9c9ebfaecbbb263bbce92.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/z4892066176599_345e6f80b0d9c9ebfaecbbb263bbce92.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:39	187293/187293	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Dec%202024%2016:12:05%20GMT	https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/page/2/	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/page/2/index.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-tong-the/)
09:32:42	62392/62392	---MCZ	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:43%20GMT	https://alis-lighting.vn/wp-json/wp/v2/pages/506	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/wp/v2/pages/506.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:32:45%20GMT	https://alis-lighting.vn/?p=506	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/index8ce5.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:45	2806/2806	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:45%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-doc-lap%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed7d24.json	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:48	3054/3054	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:48%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fve-chung-toi%2Fdich-vu-thiet-ke-chieu-sang-doc-lap%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed8ff7	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:48	381147/381147	---M--	200	added ('OK')	image/jpeg	etag:%225d0db-6702544b-e17b798b0210e45;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/PHAN-ANH-LUXURY0117-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/PHAN-ANH-LUXURY0117-scaled.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:48	422697/422697	---M--	200	added ('OK')	image/jpeg	etag:%2267329-6702544b-22b87cef626b0723;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/20220620_184048-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/20220620_184048-scaled.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:50	410675/410675	---M--	200	added ('OK')	image/jpeg	etag:%2264433-6702544b-dbed9d208d29eac9;;;%22	https://alis-lighting.vn/wp-content/uploads/2024/09/Gardenia_2.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2024/09/Gardenia_2.jpg	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:50	184268/184268	---M-Z	200	added ('OK')	text/html	date:Sun,%2029%20Dec%202024%2016:12:17%20GMT	https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/page/2/	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/page/2/index.html	(from https://alis-lighting.vn/ve-chung-toi/dich-vu-thiet-ke-chieu-sang-doc-lap/)
09:32:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:32:53%20GMT	https://alis-lighting.vn/?p=1605	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/indexae65.html	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:53	2861/2861	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:53%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fm-hotel-saigon%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed4c2a.json	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:55	3125/3125	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:55%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fm-hotel-saigon%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed1dfe	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:56	304327/304327	---M--	200	added ('OK')	image/jpeg	etag:%224a4c7-67163342-7c13f362f56fa44b;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/0I0A6489-4-X-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/0I0A6489-4-X-1-scaled.jpg	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:57	680170/680170	---M--	200	added ('OK')	image/jpeg	etag:%22a60ea-67163354-4b9e29140626549c;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/NSD_4052-1.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/NSD_4052-1.jpg	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:57	475627/475627	---M--	200	added ('OK')	image/jpeg	etag:%22741eb-67163322-a3920a2a2571decd;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/0I0A5373-1-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/0I0A5373-1-1-scaled.jpg	(from https://alis-lighting.vn/du-an/m-hotel-saigon/)
09:32:58	14882/14882	---MCZ	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:32:58%20GMT	https://alis-lighting.vn/portfolio-tag/khach-san/feed/	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/portfolio-tag/khach-san/feed/index.html	(from https://alis-lighting.vn/portfolio-tag/khach-san/)
09:32:59	6247/6247	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:32:59%20GMT	https://alis-lighting.vn/wp-json/wp/v2/portfolio-tag/92	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/wp/v2/portfolio-tag/92.json	(from https://alis-lighting.vn/portfolio-tag/khach-san/)
09:32:59	182470/182470	---M--	200	added ('OK')	image/jpeg	etag:%222c8c6-6716334d-94ba43d694558f8c;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/DJI_0156-1-1-1-1170x684.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/DJI_0156-1-1-1-1170x684.jpg	(from https://alis-lighting.vn/portfolio-tag/khach-san/)
09:33:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:33:03%20GMT	https://alis-lighting.vn/?p=1616	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/index881d.html	(from https://alis-lighting.vn/du-an/nha-pheu/)
09:33:02	2887/2887	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:33:03%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fnha-pheu%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedc754.json	(from https://alis-lighting.vn/du-an/nha-pheu/)
09:33:05	3155/3155	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:33:05%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fnha-pheu%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedb4ae	(from https://alis-lighting.vn/du-an/nha-pheu/)
09:33:05	629351/629351	---M--	200	added ('OK')	image/jpeg	etag:%2299a67-67126a13-81341e1df03630b5;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/hopper_1st-level_21-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/hopper_1st-level_21-1-scaled.jpg	(from https://alis-lighting.vn/du-an/nha-pheu/)
09:33:06	954310/954310	---M--	200	added ('OK')	image/jpeg	etag:%22e8fc6-671269e5-cebd23589c9c3156;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/2_hopper_1st-level_10-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/2_hopper_1st-level_10-1-scaled.jpg	(from https://alis-lighting.vn/du-an/nha-pheu/)
09:33:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:33:08%20GMT	https://alis-lighting.vn/?p=1627	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/index2e27.html	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:08	2648/2648	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:33:08%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fvilla-dai-lai%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embeda5e5.json	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:10	2900/2900	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:33:11%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Fvilla-dai-lai%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embedec10	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:11	1470959/1470959	---M--	200	added ('OK')	image/jpeg	etag:%221671ef-6714c6bc-838b4da1e4e7558d;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/z4906743158947_3784fb59a6ae3c0b974f6585bc932b64.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/z4906743158947_3784fb59a6ae3c0b974f6585bc932b64.jpg	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:12	1362276/1362276	---M--	200	added ('OK')	image/jpeg	etag:%2214c964-6714c6a4-d9d83f2249a385e6;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/z4906742860482_26e9e1b0dac6c994084e479f0e8c4f15.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/z4906742860482_26e9e1b0dac6c994084e479f0e8c4f15.jpg	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:12	1642704/1642704	---M--	200	added ('OK')	image/jpeg	etag:%221910d0-6714c6b0-a306e569284c55bf;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/z4906742900588_a9df12de96438bcc0ec83acdbbd46167.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/z4906742900588_a9df12de96438bcc0ec83acdbbd46167.jpg	(from https://alis-lighting.vn/du-an/villa-dai-lai/)
09:33:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2030%20Dec%202024%2002:33:14%20GMT	https://alis-lighting.vn/?p=1629	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/indexd010.html	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:14	2969/2969	---M-Z	200	added ('OK')	application/json	date:Mon,%2030%20Dec%202024%2002:33:15%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Ffind-your-own-self-invintage-lake-house%2F	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed43ff.json	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:17	3232/3232	---M-Z	200	added ('OK')	text/xml	date:Mon,%2030%20Dec%202024%2002:33:17%20GMT	https://alis-lighting.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Falis-lighting.vn%2Fdu-an%2Ffind-your-own-self-invintage-lake-house%2F&format=xml	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-json/oembed/1.0/embed8a47	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:17	696248/696248	---M--	200	added ('OK')	image/jpeg	etag:%22a9fb8-671264bb-8667c1b856e891b5;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-112-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-112-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:17	438364/438364	---M--	200	added ('OK')	image/jpeg	etag:%226b05c-6712644d-c78830903dadeb21;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-30-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-30-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:18	1057621/1057621	---M--	200	added ('OK')	image/jpeg	etag:%22102355-67126489-7f680e75d7aa168a;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-85-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-85-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:18	593577/593577	---M--	200	added ('OK')	image/jpeg	etag:%2290ea9-67126413-63ea7608a75b14f6;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-26-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-26-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:18	642332/642332	---M--	200	added ('OK')	image/jpeg	etag:%229cd1c-671263de-3cd28b48de0f41ad;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-1-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-1-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
09:33:18	515856/515856	---M--	200	added ('OK')	image/jpeg	etag:%227df10-671263a5-6a7e25160e0c6116;;;%22	https://alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-16-scaled.jpg	C:/My%20Web%20Sites/alislighting/alis-lighting.vn/wp-content/uploads/2023/05/Splus-Showroom-16-scaled.jpg	(from https://alis-lighting.vn/du-an/find-your-own-self-invintage-lake-house/)
